BLM_KEY,GEO_STATE,DIST_RA,RA,SITE_ID,MINE_NAME,MILS_ID,CRIBMRDS,STATE_ID,PRI_COMDTY,USGS_QUAD,UTM_ZONE,NORTHING,EASTING,TOWNSHIP,RANGE,SECTION,SUBDIV,MERIDIAN,COUNTYCD,SURF_OWN,MIN_OWN,ELEVATION,Secondary Commodity,Site is in,Within mile(s) of,VIS_ROAD,VIS_TRAIL,VIS_POPUL,DIFFICULTY,ACCESS_LEN,ACCESS_WID,Road Log,ACCESS_AC,HUMAN_USE,HUMAN_DES,SITE_ACRES,GEN_SLOPE,FLOODPLAIN,REC_MINACT,MINACT_DES,NO_OP_ADIT,NO_CL_ADIT,NO_OP_INCL,NO_CL_INCL,NO_OP_SHFT,NO_CL_SHFT,NO_STOPES,NO_OTH_OP,OTH_TYPE,NO_TRENCH,TRENCH_LEN,NO_PROSP,NO_OP_DH,NO_PIT_G30,NO_PIT_L30,PT_HIGHWAL,WASDMP_L01,WASDMP01_5,WASDMP_G5,TAILS_L_01,TAILS_01_5,TAILS_G5,NO_HEAPS,NO_DREDGE,NO_PONDS,NO_DAMS,NO_MILLS,MILL_TYPE,NO_EXPLSV,EXPLSV_DES,EQUIP_MACH,HEADFRAMES,TREST_TRAM,POWERLINES,STRUCTURES,STRUCT_TYP,STRUCT_CON,STRUCT_LOK,HOMESITES,OTHER_FEAT,VEG_COND,REVEG_EVID,REVEG_DESC,ANIML_EVID,ANIML_PRES,ANIML_DES,STAIN_SOIL,STAIN_DESC,SULF_MIN,SULFMINTYP,TAILS,FLOW_H2O,FLOW_PH,FLOW_COND,FLOW_GPM,STAND_H2O,STAND_PH,STAND_COND,TAILS_H2O,TAILS_PH,TAILS_COND,TAILS_GPM,WASTE_H2O,WASTE_PH,WASTE_COND,WASTE_GPM,ORE_H2O,ORE_PH,ORE_COND,ORE_GPM,AJ_GRD_H2O,AJ_GRD_PH,AJ_GRD_CON,AJ_GRD_GPM,AJ_GRD_DIS,AJ_SUR_H2O,AJ_SUR_PH,AJ_SUR_CON,AJ_SUR_GPM,AJ_SUR_DIS,AM_SURFH2O,AM_SURF_PH,AM_SURFCON,AM_SURFGPM,AM_SURFDST,BM_SURFH2O,BM_SURF_PH,BM_SURFCON,BM_SURFGPM,BM_SURFDST,AQUA_LIFE,AQUA_LOC,AQUA_DESCR,H2O_BEDCLR,NO_SAMPLES,CHEM_PILES,ACID_ODOR,ASBESTOS,PETROCHEMS,DUMPSITES,POWER_SUBS,TRANSFORMS,BARREL_TNK,LEAKING,CONTENTS,UNDRG_STOR,STOR_DESCR,OTHER,BACKG_RAD,ADIT_RAD,ADIT_WL,SHAFT_RAD,SHAFT_WL,OTHER_RAD,OTHER_WL,RILLS,GULLIES,SHEETWASH,UNSTABL_RX,SLOPE_INST,WIND_EROS,MITIG_STAT,MIT_FENCED,MIT_SIGNS,HAZ_MITIG,OTHER_MIT,MIT_COND,SITE_IDTAG,TAG_LOCT,THREATNED,CULTURAL,HISTORIC,OTHERH,OTHERDES,DATE,MAX_PDOP,RCVR_TYPE,FILT_POS,STD_DEV,GPS_HEIGHT,FIPSCODE,LONGITUDE,LATITUDE,LASTUDDATE,LASTUDTIME,LASTUDUSER,QUADNAME,SITENAME,COUNTY,WATERSHED,CONGRDIST,ALIASES,DATEADDED,ADDEDBY,CREATED DATE,LAST UPDATE,EST COST,ACT COST,AUTHORITY,ENV ASSESSMENT,NOTICE INTENT,FINAL EIS,ON THE GROUND WORK,DATA C_ENVIR,DATE C_INTENT,DATE C_EIS,DATE C_GROUND,PRP SEA,PRP NAME,PRP NAME2,PRP NAME3,FUNDS CONTRIBUTED,FUNDS CONTRIBUTED1,FUNDS CONTRIBUTED2,FUNDS CONTRIBUTED3,Condition
CO034801282,CO,348,,1282,Bitter Creek,,,,650,,12,4237450,701250,46N,17W,1,NWSESW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,5,0-10,,,,,0,0,0,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,1,UNDG STORAGE,GOOD,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,-,Y,,,BULLDOZED & PART REC,GOOD,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.26523269,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801283,CO,348,,1283,Long Park Group,,,,650,,12,4238300,699950,46N,17W,2,NWSENW,23,85,BLM,BLM,,,,,,3,,HIKE,,,,,,,0.2,>35,,,,2,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,WOOD,POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.27317772,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801284,CO,348,,1284,Long Park Group,,,,650,,12,4238350,699900,46N,17W,2,NWSENW,23,85,BLM,BLM,,,,,,3,,HIKE,,,,,,,0.2,11-35,,,,2,0,0,0,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,Y,Y,,Y,Y,,-,,,,"GATE AT A1, OPEN",POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.27363913,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801285,CO,348,,1285,Pie Face Mine,,,,650,,12,4237700,700300,46N,17W,2,NENWSE,23,85,BLM,BLM,,,,,,3,,HIKE,,,,,,,0.5,>35,,,,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,1,"CAPS, SPENT NEESHAM",,,,,1,WOOD SLIDE,POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1.52,,,,,,Y,Y,,Y,Y,,NONE,,,,,POOR,N,M-77-473,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.2676964,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801286,CO,348,,1286,Long Park Group,,,,650,,12,4236300,702200,46N,17W,12,NWNESE,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,,,0.2,11-35,,,,2,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,WOOD SLIDE,POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,Y,Y,,Y,Y,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.25466314,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801287,CO,348,,1287,Long Park Group,,,,650,,12,4236150,702250,46N,17W,12,NWNESE,23,85,BLM,BLM,,,,,,,,,,,,,,,0.2,11-35,,,,2,0,0,0,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,1,RAIL TRACKS,,,,,H,,,Y,Y,DEAD BIRDS INSIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,Y,Y,,Y,Y,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.25330107,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801288,CO,348,,1288,Bitter Creek Mines Group,,,,650,,12,4237500,701000,46N,17W,1,NWSWSW,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,,,1,11-35,,,,1,0,0,0,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,FALLEN WOOD STRUCTURE,POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0.3,,Y,Y,,,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.26573894,,,,Uravan,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801289,CO,348,,1289,Whitney Mine,,,,650,,12,4239650,699550,47N,17W,35,SESWNW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,2,0-10,,,,,,,,,,,1,QUARRY?,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,0.61,,Y,,,,,,-,,,,RECLAIMED? BULLDOZED,,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.28542421,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801290,CO,348,,1290,Long Park Group,,,,650,,12,4239400,699350,47N,17W,35,NWNWSW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,4,0-10,,,,1,0,1,0,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,WOOD STORAGE,FAIR,,,,H,,,Y,Y,SNAKES AND LIZARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,0.91,,Y,,,,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.28321726,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801291,CO,348,,1291,Long Park Group,,,,650,,12,4239150,699450,47N,17W,35,SENWSW,23,85,BLM,BLM,,,,,3,,,HIKE,,,,,,,1,0-10,,,,,0,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,WOOD,POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,Y,,,,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.28094365,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801292,CO,348,,1292,Long Park Group,,,,650,,12,4238950,699500,47N,17W,35,NWSWSW,23,85,DOE,DOE,,,,,3,,,HIKE,,,,,,,2,0-10,,,,3,0,0,0,,,,1,VENT HOLE,,,,,,,,,1,,,,,,,,,,,,,,,,,2,WOOD LOADOUT AND SAFE,FAIR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,1.06,,Y,,,Y,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.27913143,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801293,CO,348,,1293,Long Park Group,,,,650,,12,4238900,699300,47N,17W,35,SWSWSW,23,85,DOE,DOE,,,,,3,,,2WD,,,,,,,2,11-35,,,,2,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.46,,,,0.62,,Y,,,,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.27872556,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801294,CO,348,,1294,Triangulation Mine,,,,650,,12,4240100,699050,47N,17W,34,SENENE,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,2,0-10,,,,0,0,0,0,,,,1,SUBSIDENCE - SHAFT?,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,Y,,,,,,-,,,,SUBSID AFTER RECLMA,GOOD,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.28958774,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801295,CO,348,,1295,Long Park Group,,,,650,,12,4240300,698450,47N,17W,34,NWNWNE,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,1,0-10,,,,0,0,1,0,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,1,1,WOOD/SHEET METAL STRUCTUR,FAIR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,1.21,,,,,,,,NONE,,,,,POOR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.29152173,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801296,CO,348,,1296,Long Park Group,,,,650,,12,4240500,698450,47N,17W,27,SWSWSE,23,85,DOE,DOE,,,,,3,,,2WD,,,,,,,1,0-10,,,,0,0,0,0,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,3,"2 WOOD, 1 METAL",POOR,,,,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,0.68,,Y,,,,,,-,Y,,,,FAIR,N,,FALSE,FALSE,FALSE,FALSE,,7/8/95,,,,,,08085,-108,38.29332286,,,,Uravan,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801500,CO,348,,1500,Unknown,,,,650,,12,4249650,698100,48N,17W,34,NENW,23,85,BLM,BLM,,,,,3,,,2WD,,,,,,,1.5,11-35,NA,,,0,0,1,0,,,,2,VENTS,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,COLLAPSED SHED,POOR,,,,H,,"SAGEBRUSH, GRASS",,Y,"LIZARDS, BIRDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,Y,,Y,,Y,,NONE,,,,,,Y,NEAR VENT SHAFT,FALSE,FALSE,FALSE,FALSE,,7/6/95,,,,,,08085,-108,38.37580124,,,,Atkinson Creek,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801501,CO,348,,1501,Unknown,,,,650,,12,4251510,696580,48N,17W,21,SWSE,23,85,NONBLM,NONBLM,,,,,3,,,4WD,,,,,N,,1.5,0-10,ADJTO,N,,0,0,0,1,,,,1,VENT FOR 1503 ??,,,,,,,,,1,,,,,,,,,,,,,,,1,1,0,,,,0,,H,,"SAGEBRUSH, GRASS",Y,,ELK DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,"RUSTED, UNDETERMINED",0,,,0.23,,,,,1.37,,Y,Y,Y,,,,NONE,,,,,,Y,ON REFERNCE POL,FALSE,FALSE,FALSE,FALSE,,7/6/95,,,,,,08085,-108,38.39288689,,,,Atkinson Creek,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801502,CO,348,,1502,Unknown,,,,650,,12,4251200,696210,48N,17W,28,NENW,23,85,BLM,BLM,,,,,,3,,HIKE,,,,,N,,1,>35,NA,N,,3,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,H,,SAGEBRUSH,Y,,DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,Y,Y,,NONE,,,,,,Y,NEAR A1 ENTRANC,FALSE,FALSE,FALSE,FALSE,,7/6/95,,,,,,08085,-108,38.39017641,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801503,CO,348,,1503,Unknown,,,,650,,12,4251080,696410,48N,17W,28,NENW,23,85,NONBLM,NONBLM,,,,,3,0,,2WD,,,,,,,2.5,>35,NA,N,,0,1,0,0,,,,1,VENTS TO VH OF 1501?,,,,,,1,5,,1,,,,,,,,,,,,,,,,2,1,ADIT ENTRANCE,FAIR,1,,,H,,"SAGEBRUSH, GRASS",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,GASOLINE,,,,,,,,,1.25,,Y,,Y,Y,,Y,-,,,,GATE AT ENTRANCE,FAIR,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.38905183,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801504,CO,348,,1504,Unknown,,,,650,,12,4251215,693980,48N,17W,30,NENE,23,85,NONBLM,NONBLM,,,,,3,,,HIKE,50,10,,0.1,,,1.5,11-35,WITHIN,,,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,H,Y,-,Y,Y,"DEER DROPPING, LIZARDS",Y,IN OUTWASH FAN,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,0.76,,Y,Y,Y,Y,Y,Y,-,,,,BACKFILLED ADIT,GOOD,Y,ON TRAMWAY,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.39079798,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801505,CO,348,,1505,Unknown,,,,650,,12,4251200,693880,48N,17W,30,NENE,23,85,NONBLM,NONBLM,,,,,,3,,HIKE,50,10,,0.1,N,,1,11-35,NA,N,,2,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,H,Y,-,Y,,DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,0,,,0.77,,,,Y,Y,Y,Y,NONE,,,,,,Y,NEAR ENTRANCE,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.39068458,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801506,CO,348,,1506,Club Sandwich Group,,,,650,,12,4251195,693860,48N,17W,30,NENE,23,85,NONBLM,NONBLM,,,,,3,,,HIKE,50,10,,0.1,N,,1,11-35,NA,N,,3,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,H,Y,,Y,,DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,Y,Y,Y,Y,NONE,,,,,,Y,NEAR ADIT,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.39064388,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801507,CO,348,,1507,Club Sandwich Group,,,,650,,12,4251240,693750,48N,17W,30,NENE,23,85,NONBLM,NONBLM,,,,,3,,,HIKE,50,10,,0.1,N,,1,11-35,NA,N,,5,0,0,0,,,,2,COLLAPSED TRAMWAYS,,,,,,,,1,,,,,,,,,,,,,,,,2,0,,,POOR,,,,H,Y,-,,Y,LIZARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,1.19,,,,Y,Y,Y,Y,NONE,,,,,POOR,Y,A5 ENTRANCE,FALSE,FALSE,FALSE,FALSE,,8/6/95,,,,,,08085,-108,38.39107298,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801508,CO,348,,1508,Club Sandwich Group,,,,650,,12,4251250,693645,48N,17W,30,NWNE,23,85,BLM,BLM,,,,,3,,,HIKE,50,10,,0.1,N,,0.1,11-35,NA,N,,1,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39118578,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801509,CO,348,,1509,Club Sandwich Group,,,,650,,12,4251260,693685,48N,17W,30,NWNE,23,85,BLM,BLM,,,,,3,,,HIKE,50,10,,0.1,N,,1.5,11-35,WITHIN,N,,0,3,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,LITTLE VEG ON DUMP,Y,,DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.38,,,,0.83,,Y,Y,Y,Y,,Y,-,,,,CEMENTED ADITS-CDMG,GOOD,Y,CEMENT AT ADITS,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39126718,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801510,CO,348,,1510,Club Sandwich Mine,,,,650,,12,4251380,693675,48N,17W,30,NWNE,23,85,BLM,BLM,,,,,3,,,HIKE,50,10,,0.1,N,,2.5,11-35,WITHIN,N,,0,2,0,0,,,,,,,,3,,,,,2,2,,,,,,,,,,,,,,,1,,,,,,,,H,Y,GRASS ON DUMPS,Y,Y,"LIZARD,SWALLOWS,DEER SPOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1.37,,Y,3,Y,N,N,,-,,,,CEMENTED ADITS,GOOD,Y,CEMENT AT ADITS,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39235004,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801511,CO,348,,1511,Club Sandwich Group,,,,650,,12,4251520,693630,48N,17W,19,SWSE,23,85,DOE?,DOE?,,,,,3,,,HIKE,50,10,,0.1,N,,1.5,11-35,ADJTO,N,,0,2,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,H,Y,"CACTUS,GRASS ON DUMP",Y,Y,"LIZARD,DEER SPOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,Y,3,Y,Y,Y,Y,-,,,,CEMENTED ADITS,GOOD,Y,CEMENT AT ADITS,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39362059,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801512,CO,348,,1512,Club Sandwich Group,,,,650,,12,4251600,693530,48N,17W,19,SWSE,23,85,DOE?,DOE?,,,,,3,,,HIKE,80,10,,0.1,N,,2.5,11-35,WITHIN,N,,1,0,0,0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,1,LOADOUT,,,,,H,Y,ON DUMPS,Y,Y,"LIZARD, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,,1.25,,Y,Y,Y,Y,Y,Y,-,Y,,,,FAIR,Y,TRESTLE,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39436271,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801513,CO,348,,1513,Big Dick Group,,,,650,,12,4251540,693455,48N,17W,19,SWSE,23,85,DOE?,DOE?,,,,,3,,,HIKE,80,10,,0.1,N,,3.5,11-35,ADJTO,N,,1,0,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,1,LOADOUT,,,,,H,Y,"GRASS,CACTUS,SAGE",Y,Y,"LIZARD, DROPPINGS, BIRDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1.74,,,,0.59,,Y,Y,Y,Y,Y,Y,-,Y,,,,FAIR,Y,LOADOUT FACILIT,FALSE,FALSE,FALSE,FALSE,,9/6/95,,,,,,08085,-108,38.39383859,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO034801514,CO,348,,1514,Unknown,,,,650,,12,4251380,692245,48N,18W,25,NENE,23,85,NONBLM,NONBLM,,,,,3,,,2WD,,,,,,,2.5,0-10,NA,N,,0,0,1,0,,,,1,SUBSIDENCE AREA,,,,,,1,8,,2,,,,,,,,,,,,,,,,1,2,LOADOUT PLUS TIMBER PILE,FAIR,,,,H,Y,ON DUMPS,Y,Y,"LIZARD, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,EMPTY OIL CONTAINERS,,,,,2.5,,,,4.5,,,,Y,,,Y,NONE,,,,,,Y,LOADOUT FACILIT,FALSE,FALSE,FALSE,FALSE,,12/6/95,,,,,,08085,-108,38.39265861,,,,Red Canyon,,Montrose,San Miguel,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
